"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","tests_per_case","positive_rate","tests_units","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy"
"CAN","North America","Canada","7/1/2022 12:00:00 AM","3955704.000","1429.000","2299.571","42000.000","7.000","17.857","103911.764","37.538","60.407","1103.291","0.184","0.469","","","","","","","","","","","38067913.000","4.037","41.400","16.984","10.797","44017.591","0.500","105.599","7.370","12.000","16.600","","","82.430"
"GRD","North America","Grenada","7/1/2022 12:00:00 AM","18376.000","19.000","19.000","232.000","0.000","0.000","162597.885","168.119","168.119","2052.825","0.000","0.000","","","","","","","","","","","113015.000","317.132","29.400","7.304","5.021","13593.877","","243.964","10.710","","","","","72.400"
"PRT","Europe","Portugal","7/1/2022 12:00:00 AM","5171236.000","","","24149.000","","","508583.316","","","2375.018","","","","","","","","","","","","","10167923.000","112.371","46.200","21.502","14.924","27936.896","0.500","127.842","9.850","16.300","30.000","","","82.050"
"MWI","Africa","Malawi","7/1/2022 12:00:00 AM","86534.000","28.000","26.571","2645.000","0.000","0.000","4404.286","1.425","1.352","134.621","0.000","0.000","","","","","","","","","","","19647681.000","197.519","18.100","2.979","1.783","1095.042","71.400","227.349","3.940","4.400","24.700","8.704","","64.260"
"SRB","Europe","Serbia","7/1/2022 12:00:00 AM","2030363.000","960.000","760.143","16126.000","0.000","0.857","295473.930","139.707","110.622","2346.779","0.000","0.125","","","","","","","","","","","6871547.000","80.291","41.200","17.366","","14048.881","","439.415","10.080","37.700","40.200","97.719","","76.000"
"STP","Africa","Sao Tome and Principe","7/1/2022 12:00:00 AM","6043.000","0.000","2.857","73.000","0.000","0.000","27054.494","0.000","12.791","326.821","0.000","0.000","","","","","","","","","","","223364.000","212.841","18.700","2.886","2.162","3052.714","32.300","270.113","2.420","","","41.340","","70.390"
"TUN","Africa","Tunisia","7/1/2022 12:00:00 AM","1052180.000","","","28691.000","","","88153.553","","","2403.784","","","","","","","","","","","","","11935764.000","74.228","32.700","8.001","5.075","10849.297","2.000","318.991","8.520","1.100","65.800","78.687","","76.700"
"BGD","Asia","Bangladesh","7/1/2022 12:00:00 AM","1975682.000","1893.000","1924.143","29154.000","5.000","2.714","11879.979","11.383","11.570","175.306","0.030","0.016","","","","","","","","","","","166303494.000","1265.036","27.500","5.098","3.262","3523.984","14.800","298.003","8.380","1.000","44.700","34.808","","72.590"
"KWT","Asia","Kuwait","7/1/2022 12:00:00 AM","644451.000","1447.000","396.143","2555.000","0.000","0.000","148883.703","334.292","91.519","590.267","0.000","0.000","","","","","","","","","","","4328553.000","232.128","33.700","2.345","1.114","65530.537","","132.235","15.840","2.700","37.000","","","75.490"
"JOR","Asia","Jordan","7/1/2022 12:00:00 AM","1699197.000","","","14068.000","0.000","0.000","165468.240","","","1369.945","0.000","0.000","","","","","","","","","","","10269022.000","109.285","23.200","3.810","2.361","8337.490","0.100","208.257","11.750","","","","","74.530"
"CHL","South America","Chile","7/1/2022 12:00:00 AM","4002538.000","11845.000","9594.714","58525.000","46.000","25.571","208331.386","616.530","499.403","3046.216","2.394","1.331","","","","","","","","","","27.310","19212362.000","24.282","35.400","11.087","6.938","22767.037","1.300","127.993","8.460","34.200","41.500","","","80.180"
"GRC","Europe","Greece","7/1/2022 12:00:00 AM","3692371.000","15869.000","13839.000","30250.000","18.000","13.714","356037.130","1530.169","1334.427","2916.858","1.736","1.322","","","","","","","","","","","10370747.000","83.479","45.300","20.396","14.524","24574.382","1.500","175.695","4.550","35.300","52.000","","","82.240"
"BRA","South America","Brazil","7/1/2022 12:00:00 AM","32434063.000","76045.000","58699.571","671700.000","284.000","210.143","151565.687","355.361","274.305","3138.881","1.327","0.982","","","","","","","","","","","213993441.000","25.040","33.500","8.552","5.060","14103.452","3.400","177.961","8.110","10.100","17.900","","","75.880"
"BGR","Europe","Bulgaria","7/1/2022 12:00:00 AM","1172777.000","538.000","435.571","37257.000","2.000","1.571","170050.118","78.009","63.157","5402.184","0.290","0.228","","","","","","","","","","11.110","6896655.000","65.180","44.700","20.801","13.272","18563.307","1.500","424.688","5.810","30.100","44.400","","","75.050"
"PHL","Asia","Philippines","7/1/2022 12:00:00 AM","3705649.000","1242.000","914.000","60565.000","10.000","8.286","33370.123","11.184","8.231","545.400","0.090","0.075","","","","","","","","","","","111046910.000","351.873","25.200","4.803","2.661","7599.188","","370.437","7.070","7.800","40.800","78.463","","71.230"
"NLD","Europe","Netherlands","7/1/2022 12:00:00 AM","8200738.000","6076.000","5359.429","22467.000","3.000","3.857","477534.101","353.809","312.083","1308.267","0.175","0.225","","","","","","","","","","","17173094.000","508.544","43.200","18.779","11.881","48472.545","","109.361","5.290","24.400","27.300","","","82.280"
"IRQ","Asia","Iraq","7/1/2022 12:00:00 AM","2351614.000","2952.000","2121.429","25242.000","1.000","1.857","57106.631","71.686","51.517","612.977","0.024","0.045","","","","","","","","","","","41179351.000","88.125","20.000","3.186","1.957","15663.986","2.500","218.612","8.830","","","94.576","","70.600"
"VAT","Europe","Vatican","7/1/2022 12:00:00 AM","29.000","0.000","0.000","","","","35714.286","0.000","0.000","","","","","","","","","","","","","","812.000","","","","","","","","","","","","","75.120"
"HRV","Europe","Croatia","7/1/2022 12:00:00 AM","1149575.000","1047.000","801.286","16070.000","5.000","3.286","281644.195","256.513","196.314","3937.127","1.225","0.805","","","","","","","","","","","4081657.000","73.726","44.000","19.724","13.053","22669.797","0.700","253.782","5.590","34.300","39.900","","","78.490"
"NGA","Africa","Nigeria","7/1/2022 12:00:00 AM","257290.000","","","3144.000","0.000","0.000","1217.073","","","14.872","0.000","0.000","","","","","","","","","","","211400704.000","209.588","18.100","2.751","1.447","5338.454","","181.013","2.420","0.600","10.800","41.949","","54.690"
"JAM","North America","Jamaica","7/1/2022 12:00:00 AM","142912.000","108.000","107.286","3130.000","2.000","2.571","48062.494","36.321","36.081","1052.645","0.673","0.865","","","","","","","","","","","2973462.000","266.879","31.400","9.684","6.390","8193.571","","206.537","11.280","5.300","28.600","66.425","","74.470"
"UGA","Africa","Uganda","7/1/2022 12:00:00 AM","167806.000","87.000","72.143","3621.000","0.000","0.429","3560.981","1.846","1.531","76.841","0.000","0.009","","","","","","","","","","","47123533.000","213.759","16.400","2.168","1.308","1697.707","41.600","213.333","2.500","3.400","16.700","21.222","","63.370"
"GUY","South America","Guyana","7/1/2022 12:00:00 AM","67472.000","77.000","75.000","1255.000","1.000","0.857","85372.041","97.428","94.897","1587.946","1.265","1.085","","","","","","","","","","","790329.000","3.952","26.300","5.305","2.837","7435.047","","373.159","11.620","","","77.159","","69.910"
"AND","Europe","Andorra","7/1/2022 12:00:00 AM","44177.000","403.000","57.571","153.000","0.000","0.000","571101.688","5209.815","744.259","1977.920","0.000","0.000","","","","","","","","","","","77354.000","163.755","","","","","","109.135","7.970","29.000","37.800","","","83.730"
"ETH","Africa","Ethiopia","7/1/2022 12:00:00 AM","489005.000","281.000","310.571","7537.000","1.000","1.429","4148.462","2.384","2.635","63.940","0.008","0.012","","","","","","","","","","","117876226.000","104.957","19.800","3.526","2.063","1729.927","26.700","182.634","7.470","0.400","8.500","7.960","","66.600"
"ISR","Asia","Israel","7/1/2022 12:00:00 AM","4360719.000","7686.000","10656.571","10958.000","","","469348.725","827.252","1146.978","1179.421","","","","","","","","","","","","","9291000.000","402.606","30.600","11.733","7.359","33132.320","0.500","93.320","6.740","15.400","35.400","","","82.970"
"LBY","Africa","Libya","7/1/2022 12:00:00 AM","502138.000","0.000","4.000","6430.000","0.000","0.000","72161.422","0.000","0.575","924.045","0.000","0.000","","","","","","","","","","","6958538.000","3.623","29.000","4.424","2.816","17881.509","","341.862","10.430","","","","","72.910"
"FLK","South America","Falkland Islands","7/1/2022 12:00:00 AM","1815.000","0.000","1.143","","","","514455.782","0.000","323.939","","","","","","","","","","","","","","3528.000","","","","","","","","","","","","","81.440"
"HUN","Europe","Hungary","7/1/2022 12:00:00 AM","1928125.000","","","46647.000","","","200134.168","","","4841.833","","","","","","","","","","","","","9634162.000","108.043","43.400","18.577","11.976","26777.561","0.500","278.296","7.550","26.800","34.800","","","76.880"
"KHM","Asia","Cambodia","7/1/2022 12:00:00 AM","136282.000","3.000","2.857","3056.000","0.000","0.000","8041.922","0.177","0.169","180.333","0.000","0.000","","","","","","","","","","","16946446.000","90.672","25.600","4.412","2.385","3645.070","","270.892","4.000","2.000","33.700","66.229","","69.820"
"LCA","North America","Saint Lucia","7/1/2022 12:00:00 AM","27049.000","27.000","23.429","383.000","0.000","0.429","146685.756","146.420","127.052","2076.995","0.000","2.324","","","","","","","","","","","184401.000","293.187","34.900","9.721","6.405","12951.839","","204.620","11.620","","","87.202","","76.200"
"ITA","Europe","Italy","7/1/2022 12:00:00 AM","18610011.000","86900.000","68852.429","168425.000","72.000","58.143","308278.791","1439.517","1140.555","2789.996","1.193","0.963","","","","","","","","","","","60367471.000","205.859","47.900","23.021","16.240","35220.084","2.000","113.151","4.780","19.800","27.800","","","83.510"
"GAB","Africa","Gabon","7/1/2022 12:00:00 AM","47939.000","","","305.000","0.000","0.000","21036.682","","","133.841","0.000","0.000","","","","","","","","","","","2278829.000","7.859","23.100","4.450","2.976","16562.413","3.400","259.967","7.200","","","","","66.470"
"AGO","Africa","Angola","7/1/2022 12:00:00 AM","101320.000","","","1900.000","0.000","0.000","2985.830","","","55.992","0.000","0.000","","","","","","","","","","","33933611.000","23.890","16.800","2.405","1.362","5819.495","","276.045","3.940","","","26.664","","61.150"
"MDA","Europe","Moldova","7/1/2022 12:00:00 AM","520321.000","","","11567.000","0.000","0.571","129303.620","","","2874.485","0.000","0.142","","","","","","","","","","","4024025.000","123.655","37.600","10.864","6.955","5189.972","0.200","408.502","5.720","5.900","44.600","86.979","","71.900"
"ERI","Africa","Eritrea","7/1/2022 12:00:00 AM","9801.000","2.000","1.857","103.000","0.000","0.000","2721.395","0.555","0.516","28.599","0.000","0.000","","","","","","","","","","","3601462.000","44.304","19.300","3.607","2.171","1510.459","","311.110","6.050","0.200","11.400","","","66.320"
"SEN","Africa","Senegal","7/1/2022 12:00:00 AM","86335.000","10.000","9.857","1968.000","0.000","0.000","5020.554","0.582","0.573","114.443","0.000","0.000","","","","","","","","","","","17196308.000","82.328","18.700","3.008","1.796","2470.580","38.000","241.219","2.420","0.400","16.600","20.859","","67.940"
"DNK","Europe","Denmark","7/1/2022 12:00:00 AM","3173556.000","1790.000","1772.571","6471.000","2.000","4.714","545912.805","307.915","304.916","1113.137","0.344","0.811","","","","","","","","","","","5813302.000","136.520","42.300","19.677","12.325","46682.515","0.200","114.767","6.410","19.300","18.800","","","80.900"
"SYR","Asia","Syria","7/1/2022 12:00:00 AM","55929.000","2.000","1.286","3150.000","0.000","0.000","3060.293","0.109","0.070","172.360","0.000","0.000","","","","","","","","","","","18275704.000","","21.700","","2.577","","","376.264","","","","70.598","","72.700"
"LBR","Africa","Liberia","7/1/2022 12:00:00 AM","7497.000","0.000","0.571","294.000","0.000","0.000","1447.239","0.000","0.110","56.754","0.000","0.000","","","","","","","","","","","5180208.000","49.127","19.200","3.057","1.756","752.788","38.600","272.509","2.420","1.500","18.100","1.188","","64.100"
"MSR","North America","Montserrat","7/1/2022 12:00:00 AM","1018.000","0.000","0.286","8.000","0.000","0.000","204376.631","0.000","57.361","1606.103","0.000","0.000","","","","","","","","","","","4981.000","","","","","","","","","","","","","74.160"
"TUR","Asia","Turkey","7/1/2022 12:00:00 AM","15123331.000","","","99032.000","","","177832.131","","","1164.497","","","","","","","","","","","","","85042736.000","104.914","31.600","8.153","5.061","25129.341","0.200","171.285","12.130","14.100","41.100","","","77.690"
"LAO","Asia","Laos","7/1/2022 12:00:00 AM","210297.000","5.000","9.143","757.000","0.000","0.000","28498.008","0.678","1.239","102.583","0.000","0.000","","","","","","","","","","","7379358.000","29.715","24.400","4.029","2.322","6397.360","22.700","368.111","4.000","7.300","51.200","49.839","","67.920"
"PSE","Asia","Palestine","7/1/2022 12:00:00 AM","659853.000","","","5660.000","0.000","0.000","126341.916","","","1083.719","0.000","0.000","","","","","","","","","","","5222756.000","778.202","20.400","3.043","1.726","4449.898","1.000","265.910","10.590","","","","","74.050"
"VNM","Asia","Vietnam","7/1/2022 12:00:00 AM","10747397.000","927.000","737.571","43087.000","0.000","0.429","109478.712","9.443","7.513","438.907","0.000","0.004","","","","","","","","","","","98168829.000","308.127","32.600","7.150","4.718","6171.884","2.000","245.465","6.000","1.000","45.900","85.847","","75.400"
"KNA","North America","Saint Kitts and Nevis","7/1/2022 12:00:00 AM","6102.000","37.000","23.000","43.000","0.000","0.000","113958.092","690.995","429.537","803.048","0.000","0.000","","","","","","","","","","","53546.000","212.865","","","","24654.385","","","12.840","","","","","76.230"
"GMB","Africa","Gambia","7/1/2022 12:00:00 AM","12002.000","0.000","0.000","365.000","0.000","0.000","4826.017","0.000","0.000","146.767","0.000","0.000","","","","","","","","","","","2486937.000","207.566","17.500","2.339","1.417","1561.767","10.100","331.430","1.910","0.700","31.200","7.876","","62.050"
"GEO","Asia","Georgia","7/1/2022 12:00:00 AM","1660429.000","","","16841.000","0.000","0.286","417217.012","","","4231.648","0.000","0.072","","","","","","","","","","","3979773.000","65.032","38.700","14.864","10.244","9745.079","4.200","496.218","7.110","5.300","55.500","","","73.770"
"HND","North America","Honduras","7/1/2022 12:00:00 AM","427718.000","363.000","175.429","10906.000","0.000","0.286","42504.050","36.073","17.433","1083.773","0.000","0.028","","","","","","","","","","","10062994.000","82.805","24.900","4.652","2.883","4541.795","16.000","240.208","7.210","2.000","","84.169","","75.270"
"MCO","Europe","Monaco","7/1/2022 12:00:00 AM","13047.000","41.000","39.714","58.000","0.000","0.143","330136.640","1037.449","1004.916","1467.611","0.000","3.615","","","","","","","","","","","39520.000","19347.500","","","","","","","5.460","","","","","86.750"
"VCT","North America","Saint Vincent and the Grenadines","7/1/2022 12:00:00 AM","9058.000","7.000","4.571","112.000","0.000","0.143","81406.322","62.911","41.084","1006.570","0.000","1.284","","","","","","","","","","","111269.000","281.787","31.800","7.724","4.832","10727.146","","252.675","11.620","","","","","72.530"
"KGZ","Asia","Kyrgyzstan","7/1/2022 12:00:00 AM","201053.000","0.000","4.143","2991.000","0.000","0.000","30332.299","0.000","0.625","451.244","0.000","0.000","","","","","","","","","","","6628347.000","32.333","26.300","4.489","2.882","3393.474","1.400","436.362","7.110","3.600","50.500","89.220","","71.450"
"SGP","Asia","Singapore","7/1/2022 12:00:00 AM","1453155.000","9087.000","8011.571","1415.000","2.000","1.000","266457.936","1666.239","1469.043","259.462","0.367","0.183","","","","","","","","","","41.670","5453600.000","7915.731","42.400","12.922","7.049","85535.383","","92.243","10.990","5.200","28.300","","","83.620"
"COL","South America","Colombia","7/1/2022 12:00:00 AM","6175181.000","","","140070.000","","","120454.105","","","2732.229","","","","","","","","","","","","","51265841.000","44.223","32.200","7.646","4.312","13254.949","4.500","124.240","7.440","4.700","13.500","65.386","","77.290"
"BOL","South America","Bolivia","7/1/2022 12:00:00 AM","928450.000","1732.000","1244.714","21955.000","2.000","0.429","78463.198","146.371","105.191","1855.414","0.169","0.036","","","","","","","","","","","11832936.000","10.202","25.400","6.704","4.393","6885.829","7.100","204.299","6.890","","","25.383","","71.510"
"BEN","Africa","Benin","7/1/2022 12:00:00 AM","27216.000","0.000","13.429","163.000","0.000","0.000","2185.843","0.000","1.079","13.091","0.000","0.000","","","","","","","","","","","12451031.000","99.110","18.800","3.244","1.942","2064.236","49.600","235.848","0.990","0.600","12.300","11.035","","61.770"
"USA","North America","United States","7/1/2022 12:00:00 AM","87821971.000","194485.000","119644.143","1017817.000","540.000","318.429","263796.920","584.188","359.383","3057.287","1.622","0.956","","","","","","","","","","","332915074.000","35.608","38.300","15.413","9.732","54225.446","1.200","151.089","10.790","19.100","24.600","","","78.860"
"SVN","Europe","Slovenia","7/1/2022 12:00:00 AM","1039632.000","916.000","780.000","6652.000","1.000","0.571","500130.128","440.655","375.230","3200.042","0.481","0.275","","","","","","","","","","","2078723.000","102.619","44.500","19.062","12.930","31400.840","","153.493","7.250","20.100","25.000","","","81.320"
"GRL","North America","Greenland","7/1/2022 12:00:00 AM","11971.000","0.000","0.000","21.000","0.000","0.000","210505.029","0.000","0.000","369.276","0.000","0.000","","","","","","","","","","","56868.000","0.137","","","","","","199.941","2.160","","","","","71.700"
"ZMB","Africa","Zambia","7/1/2022 12:00:00 AM","325857.000","","","4006.000","0.000","0.429","17222.288","","","211.726","0.000","0.023","","","","","","","","","","","18920657.000","22.995","17.700","2.480","1.542","3689.251","57.500","234.499","3.940","3.100","24.700","13.938","","63.890"
"KEN","Africa","Kenya","7/1/2022 12:00:00 AM","333952.000","258.000","344.714","5653.000","1.000","0.286","6073.433","4.692","6.269","102.809","0.018","0.005","","","","","","","","","","","54985702.000","87.324","20.000","2.686","1.528","2993.028","36.800","218.637","2.920","1.200","20.400","24.651","","66.700"
"CUW","North America","Curacao","7/1/2022 12:00:00 AM","44545.000","","","278.000","0.000","0.000","270303.891","","","1686.934","0.000","0.000","","","","","","","","","","","164796.000","362.644","41.700","16.367","10.068","","","","11.620","","","","","78.880"
"LKA","Asia","Sri Lanka","7/1/2022 12:00:00 AM","664138.000","15.000","12.286","16521.000","0.000","0.000","30894.011","0.698","0.572","768.515","0.000","0.000","","","","","","","","","","","21497306.000","341.955","34.100","10.069","5.331","11669.077","0.700","197.093","10.680","0.300","27.000","","","76.980"
"MMR","Asia","Myanmar","7/1/2022 12:00:00 AM","613628.000","32.000","12.857","19434.000","0.000","0.000","11196.363","0.584","0.235","354.596","0.000","0.000","","","","","","","","","","","54806014.000","81.721","29.100","5.732","3.120","5591.597","6.400","202.104","4.610","6.300","35.200","79.287","","67.130"
"EGY","Africa","Egypt","7/1/2022 12:00:00 AM","515645.000","0.000","0.000","24723.000","0.000","0.143","4945.840","0.000","0.000","237.132","0.000","0.001","","","","","","","","","","","104258327.000","97.999","25.300","5.159","2.891","10550.206","1.300","525.432","17.310","0.200","50.100","89.827","","71.990"
"SSD","Africa","South Sudan","7/1/2022 12:00:00 AM","17722.000","0.000","3.571","138.000","0.000","0.000","1557.105","0.000","0.314","12.125","0.000","0.000","","","","","","","","","","","11381377.000","","19.200","3.441","2.032","1569.888","","280.775","10.430","","","","","57.850"
"GIB","Europe","Gibraltar","7/1/2022 12:00:00 AM","19633.000","","","104.000","0.000","0.000","582737.230","","","3086.878","0.000","0.000","","","","","","","","","","","33691.000","3457.100","","","","","","","","","","","","79.930"
"DZA","Africa","Algeria","7/1/2022 12:00:00 AM","266105.000","18.000","11.429","6875.000","0.000","0.000","5964.256","0.403","0.256","154.091","0.000","0.000","","","","","","","","","","","44616626.000","17.348","29.100","6.211","3.857","13913.839","0.500","278.364","6.730","0.700","30.400","83.741","","76.880"
"IND","Asia","India","7/1/2022 12:00:00 AM","43486326.000","17092.000","15441.714","525168.000","29.000","27.714","31208.586","12.266","11.082","376.894","0.021","0.020","","","","","","","","","","","1393409033.000","450.419","28.200","5.989","3.414","6426.674","21.200","282.280","10.390","1.900","20.600","59.550","","69.660"
"CAF","Africa","Central African Republic","7/1/2022 12:00:00 AM","14649.000","0.000","0.000","113.000","0.000","0.000","2977.447","0.000","0.000","22.968","0.000","0.000","","","","","","","","","","","4919987.000","7.479","18.300","3.655","2.251","661.240","","435.727","6.100","","","16.603","","53.280"
"TWN","Asia","Taiwan","7/1/2022 12:00:00 AM","3803049.000","35766.000","38530.571","6772.000","121.000","114.714","159423.506","1499.308","1615.198","283.882","5.072","4.809","","","","","","","","","","26.850","23855008.000","","42.200","","8.353","","","103.957","","","","","","80.460"
"POL","Europe","Poland","7/1/2022 12:00:00 AM","6015634.000","642.000","428.429","116429.000","5.000","2.429","159156.388","16.985","11.335","3080.377","0.132","0.064","","","","","","","","","","","37797000.000","124.027","41.800","16.763","10.202","27216.445","","227.331","5.910","23.300","33.100","","","78.730"
"BRB","North America","Barbados","7/1/2022 12:00:00 AM","84562.000","141.000","148.286","477.000","0.000","0.571","293916.054","490.080","515.404","1657.931","0.000","1.986","","","","","","","","","","","287708.000","664.463","39.800","14.952","9.473","16978.068","","170.050","13.570","1.900","14.500","88.469","","79.190"
"PNG","Oceania","Papua New Guinea","7/1/2022 12:00:00 AM","44725.000","8.000","3.286","662.000","0.000","0.000","4904.592","0.877","0.360","72.596","0.000","0.000","","","","","","","","","","","9119005.000","18.220","22.600","3.808","2.142","3823.194","","561.494","17.650","23.500","48.800","","","64.500"
"BHS","North America","Bahamas","7/1/2022 12:00:00 AM","35975.000","0.000","23.571","817.000","0.000","0.143","90636.763","0.000","59.387","2058.380","0.000","0.360","","","","","","","","","","","396914.000","39.497","34.300","8.996","5.200","27717.847","","235.954","13.170","3.100","20.400","","","73.920"
"SVK","Europe","Slovakia","7/1/2022 12:00:00 AM","2551116.000","","","20147.000","0.000","0.714","468157.386","","","3697.192","0.000","0.131","","","","","","","","","","","5449270.000","113.128","41.200","15.070","9.167","30155.152","0.700","287.959","7.290","23.100","37.700","","","77.540"
"ISL","Europe","Iceland","7/1/2022 12:00:00 AM","195259.000","1272.000","324.000","179.000","26.000","3.714","529455.628","3449.099","878.544","485.368","70.500","10.071","","","","","","","","","","","368792.000","3.404","37.300","14.431","9.207","46482.958","0.200","117.992","5.310","14.300","15.200","","","82.990"
"FIN","Europe","Finland","7/1/2022 12:00:00 AM","1145610.000","","","4875.000","","","206477.192","","","878.638","","","","","","","","","","","","","5548361.000","18.136","42.800","21.228","13.264","40585.721","","153.507","5.760","18.300","22.600","","","81.910"
"SDN","Africa","Sudan","7/1/2022 12:00:00 AM","62624.000","0.000","10.429","4951.000","0.000","0.000","1394.453","0.000","0.232","110.244","0.000","0.000","","","","","","","","","","","44909351.000","23.258","19.700","3.548","2.034","4466.507","","431.388","15.670","","","23.437","","65.310"
"ROU","Europe","Romania","7/1/2022 12:00:00 AM","2919461.000","","","65739.000","","","152629.433","","","3436.835","","","","","","","","","","","","","19127772.000","85.129","43.000","17.850","11.690","23313.199","5.700","370.946","9.740","22.900","37.100","","","76.050"
