"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","tests_per_case","positive_rate","tests_units","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy"
"UKR","Europe","Ukraine","11/1/2022 12:00:00 AM","5601163.000","61.000","68.429","117883.000","2.000","0.857","141081.032","1.536","1.724","2969.215","0.050","0.022","","","","","","","","","","","39701744.000","77.390","41.400","16.462","11.133","7894.393","0.100","539.849","7.110","13.500","47.400","","","72.060"
"CUW","North America","Curacao","11/1/2022 12:00:00 AM","45467.000","0.000","4.714","290.000","0.000","0.143","237831.702","0.000","24.660","1516.951","0.000","0.747","","","","","","","","","","","191173.000","362.644","41.700","16.367","10.068","","","","11.620","","","","","78.880"
"AUT","Europe","Austria","11/1/2022 12:00:00 AM","5443883.000","4316.000","5033.571","20990.000","9.000","9.714","608961.547","482.795","563.063","2347.975","1.007","1.087","","","","","","","","","","","8939617.000","106.749","44.400","19.202","13.748","45436.686","0.700","145.183","6.350","28.400","30.900","","","81.540"
"GHA","Africa","Ghana","11/1/2022 12:00:00 AM","170707.000","","","1460.000","0.000","0.000","5099.404","","","43.614","0.000","0.000","","","","","","","","","","","33475870.000","126.719","21.100","3.385","1.948","4227.630","12.000","298.245","4.970","0.300","7.700","41.047","","64.070"
"ATG","North America","Antigua and Barbuda","11/1/2022 12:00:00 AM","9106.000","0.000","0.000","146.000","0.000","0.000","97107.879","0.000","0.000","1556.968","0.000","0.000","","","","","","","","","","","93772.000","231.845","32.100","6.933","4.631","21490.943","","191.511","13.170","","","","","77.020"
"VNM","Asia","Vietnam","11/1/2022 12:00:00 AM","11503334.000","449.000","755.286","43164.000","1.000","0.857","117157.576","4.573","7.692","439.611","0.010","0.009","","","","","","","","","","","98186856.000","308.127","32.600","7.150","4.718","6171.884","2.000","245.465","6.000","1.000","45.900","85.847","","75.400"
"LCA","North America","Saint Lucia","11/1/2022 12:00:00 AM","29654.000","15.000","2.571","407.000","0.000","0.143","164861.679","83.393","14.296","2262.720","0.000","0.794","","","","","","","","","","","179872.000","293.187","34.900","9.721","6.405","12951.839","","204.620","11.620","","","87.202","","76.200"
"COM","Africa","Comoros","11/1/2022 12:00:00 AM","8762.000","0.000","12.857","161.000","0.000","0.000","10471.054","0.000","15.365","192.404","0.000","0.000","","","","","","","","","","","836783.000","437.352","20.400","2.963","1.726","1413.890","18.100","261.516","11.880","4.400","23.600","15.574","","64.320"
"SVK","Europe","Slovakia","11/1/2022 12:00:00 AM","2643658.000","476.000","347.571","20609.000","3.000","5.143","468446.723","84.345","61.588","3651.841","0.532","0.911","","","","","","","","","","","5643455.000","113.128","41.200","15.070","9.167","30155.152","0.700","287.959","7.290","23.100","37.700","","","77.540"
"PRT","Europe","Portugal","11/1/2022 12:00:00 AM","5520731.000","","","25228.000","","","537514.153","","","2456.270","","","","","","","","","","","","","10270857.000","112.371","46.200","21.502","14.924","27936.896","0.500","127.842","9.850","16.300","30.000","","","82.050"
"SRB","Europe","Serbia","11/1/2022 12:00:00 AM","2405146.000","1034.000","892.286","17250.000","8.000","7.286","350015.215","150.476","129.852","2510.352","1.164","1.060","","","","","","","","","","","6871547.000","80.291","41.200","17.366","","14048.881","","439.415","10.080","37.700","40.200","97.719","","76.000"
"GIB","Europe","Gibraltar","11/1/2022 12:00:00 AM","20121.000","0.000","0.000","108.000","0.000","0.000","615754.200","0.000","0.000","3305.077","0.000","0.000","","","","","","","","","","","32677.000","3457.100","","","","","","","","","","","","79.930"
"MDG","Africa","Madagascar","11/1/2022 12:00:00 AM","66749.000","0.000","6.143","1411.000","0.000","0.000","2254.141","0.000","0.207","47.650","0.000","0.000","","","","","","","","","","","29611718.000","43.951","19.600","2.929","1.686","1416.440","77.600","405.994","3.940","","","50.540","","67.040"
"QAT","Asia","Qatar","11/1/2022 12:00:00 AM","469709.000","442.000","440.429","684.000","0.000","0.000","174280.582","163.999","163.416","253.791","0.000","0.000","","","","","","","","","","","2695131.000","227.322","31.900","1.307","0.617","116935.600","","176.690","16.520","0.800","26.900","","","80.230"
"VGB","North America","British Virgin Islands","11/1/2022 12:00:00 AM","7305.000","0.000","0.000","64.000","0.000","0.000","233148.219","0.000","0.000","2042.640","0.000","0.000","","","","","","","","","","","31332.000","207.973","","","","","","","13.670","","","","","79.070"
"KNA","North America","Saint Kitts and Nevis","11/1/2022 12:00:00 AM","6548.000","0.000","0.000","46.000","0.000","0.000","137329.335","0.000","0.000","964.745","0.000","0.000","","","","","","","","","","","47681.000","212.865","","","","24654.385","","","12.840","","","","","76.230"
"SSD","Africa","South Sudan","11/1/2022 12:00:00 AM","17823.000","0.000","0.000","138.000","0.000","0.000","1633.164","0.000","0.000","12.645","0.000","0.000","","","","","","","","","","","10913172.000","","19.200","3.441","2.032","1569.888","","280.775","10.430","","","","","57.850"
"TUR","Asia","Turkey","11/1/2022 12:00:00 AM","16919638.000","0.000","0.000","101203.000","0.000","0.000","198258.619","0.000","0.000","1185.863","0.000","0.000","","","","","","","","","","","85341248.000","104.914","31.600","8.153","5.061","25129.341","0.200","171.285","12.130","14.100","41.100","","","77.690"
"MNG","Asia","Mongolia","11/1/2022 12:00:00 AM","984823.000","","","2131.000","0.000","0.000","289792.498","","","627.065","0.000","0.000","","","","","","","","","","","3398373.000","1.980","28.600","4.031","2.421","11840.846","0.500","460.043","4.820","5.500","46.500","71.180","","69.870"
"LBN","Asia","Lebanon","11/1/2022 12:00:00 AM","1218779.000","","","10708.000","0.000","0.857","222010.170","","","1950.546","0.000","0.156","","","","","","","","","","","5489744.000","594.561","31.100","8.514","5.430","13367.565","","266.591","12.710","26.900","40.700","","","78.930"
"JOR","Asia","Jordan","11/1/2022 12:00:00 AM","1746997.000","0.000","0.000","14122.000","0.000","0.000","154794.998","0.000","0.000","1251.299","0.000","0.000","","","","","","","","","","0.000","11285875.000","109.285","23.200","3.810","2.361","8337.490","0.100","208.257","11.750","","","","","74.530"
"COL","South America","Colombia","11/1/2022 12:00:00 AM","6309716.000","","","141837.000","","","121635.359","","","2734.258","","","","","","","","","","","","","51874028.000","44.223","32.200","7.646","4.312","13254.949","4.500","124.240","7.440","4.700","13.500","65.386","","77.290"
"IRL","Europe","Ireland","11/1/2022 12:00:00 AM","1672319.000","","","8043.000","","","332925.153","","","1601.200","","","","","","","","","","","","","5023108.000","69.874","38.700","13.928","8.678","67335.293","0.200","126.459","3.280","23.000","25.700","","","82.300"
"COD","Africa","Democratic Republic of Congo","11/1/2022 12:00:00 AM","93086.000","0.000","8.429","1445.000","0.000","0.000","940.166","0.000","0.085","14.594","0.000","0.000","","","","","","","","","","","99010216.000","35.879","17.000","3.020","1.745","808.133","77.100","318.949","6.100","","","4.472","","60.680"
"BIH","Europe","Bosnia and Herzegovina","11/1/2022 12:00:00 AM","399981.000","18.000","28.143","16175.000","1.000","1.143","123697.940","5.567","8.703","5002.273","0.309","0.353","","","","","","","","","","","3233530.000","68.496","42.500","16.569","10.711","11713.895","0.200","329.635","10.080","30.200","47.700","97.164","","77.400"
"NZL","Oceania","New Zealand","11/1/2022 12:00:00 AM","1851774.000","","","2106.000","","","357120.693","","","406.149","","","","","","","","","","","","","5185289.000","18.206","37.900","15.322","9.720","36085.843","","128.797","8.080","14.800","17.200","","","82.290"
"BTN","Asia","Bhutan","11/1/2022 12:00:00 AM","62380.000","0.000","7.000","21.000","0.000","0.000","79723.231","0.000","8.946","26.839","0.000","0.000","","","","","","","","","","","782457.000","21.188","28.600","4.885","2.977","8708.597","1.500","217.066","9.750","","","79.807","","71.780"
"THA","Asia","Thailand","11/1/2022 12:00:00 AM","4692448.000","","","32955.000","","","65448.295","","","459.643","","","","","","","","","","","","","71697024.000","135.132","40.100","11.373","6.890","16277.671","0.100","109.861","7.040","1.900","38.800","90.670","","77.150"
"AND","Europe","Andorra","11/1/2022 12:00:00 AM","46535.000","0.000","12.286","155.000","0.000","0.000","582831.306","0.000","153.873","1941.310","0.000","0.000","","","","","","","","","","","79843.000","163.755","","","","","","109.135","7.970","29.000","37.800","","","83.730"
"EGY","Africa","Egypt","11/1/2022 12:00:00 AM","515645.000","0.000","0.000","24798.000","0.000","0.000","4645.865","0.000","0.000","223.425","0.000","0.000","","","","","","","","","","5.560","110990096.000","97.999","25.300","5.159","2.891","10550.206","1.300","525.432","17.310","0.200","50.100","89.827","","71.990"
"MSR","North America","Montserrat","11/1/2022 12:00:00 AM","1403.000","0.000","0.000","8.000","0.000","0.000","317924.315","0.000","0.000","1812.826","0.000","0.000","","","","","","","","","","","4413.000","","","","","","","","","","","","","74.160"
"LBY","Africa","Libya","11/1/2022 12:00:00 AM","507051.000","0.000","2.429","6437.000","0.000","0.000","74431.209","0.000","0.356","944.902","0.000","0.000","","","","","","","","","","","6812344.000","3.623","29.000","4.424","2.816","17881.509","","341.862","10.430","","","","","72.910"
"NGA","Africa","Nigeria","11/1/2022 12:00:00 AM","266138.000","0.000","13.571","3155.000","0.000","0.000","1217.793","0.000","0.062","14.437","0.000","0.000","","","","","","","","","","","218541216.000","209.588","18.100","2.751","1.447","5338.454","","181.013","2.420","0.600","10.800","41.949","","54.690"
"AUS","Oceania","Australia","11/1/2022 12:00:00 AM","10381125.000","1683.000","4902.857","15665.000","0.000","11.286","396568.071","64.292","187.293","598.417","0.000","0.431","","","","","","","","","","11.110","26177410.000","3.202","37.900","15.504","10.129","44648.710","0.500","107.791","5.070","13.000","16.500","","","83.440"
"ALB","Europe","Albania","11/1/2022 12:00:00 AM","332969.000","3.000","21.857","3593.000","0.000","0.143","117146.991","1.055","7.690","1264.109","0.000","0.050","","","","","","","","","","","2842318.000","104.871","38.000","13.188","8.643","11803.431","1.100","304.195","10.080","7.100","51.200","","","78.570"
"MMR","Asia","Myanmar","11/1/2022 12:00:00 AM","631797.000","81.000","127.857","19483.000","1.000","0.714","11661.222","1.495","2.360","359.602","0.018","0.013","","","","","","","","","","","54179312.000","81.721","29.100","5.732","3.120","5591.597","6.400","202.104","4.610","6.300","35.200","79.287","","67.130"
"MDV","Asia","Maldives","11/1/2022 12:00:00 AM","185364.000","0.000","12.000","308.000","0.000","0.000","353884.513","0.000","22.910","588.013","0.000","0.000","","","","","","","","","","","523798.000","1454.433","30.600","4.120","2.875","15183.616","","164.905","9.190","2.100","55.000","95.803","","78.920"
"CHL","South America","Chile","11/1/2022 12:00:00 AM","4762773.000","2587.000","5798.429","61677.000","","","242952.313","131.965","295.782","3146.186","","","","","","","","","","","","","19603736.000","24.282","35.400","11.087","6.938","22767.037","1.300","127.993","8.460","34.200","41.500","","","80.180"
"MOZ","Africa","Mozambique","11/1/2022 12:00:00 AM","230475.000","0.000","6.286","2224.000","0.000","0.000","6990.548","0.000","0.191","67.456","0.000","0.000","","","","","","","","","","","32969520.000","37.728","17.700","3.158","1.870","1136.103","62.900","329.942","3.300","5.100","29.100","12.227","","60.850"
"BGR","Europe","Bulgaria","11/1/2022 12:00:00 AM","1279595.000","513.000","492.714","37888.000","8.000","5.857","188676.421","75.642","72.651","5586.590","1.180","0.864","","","","","","","","","","","6781955.000","65.180","44.700","20.801","13.272","18563.307","1.500","424.688","5.810","30.100","44.400","","","75.050"
"STP","Africa","Sao Tome and Principe","11/1/2022 12:00:00 AM","6270.000","4.000","1.000","77.000","0.000","0.000","27573.408","17.591","4.398","338.621","0.000","0.000","","","","","","","","","","","227393.000","212.841","18.700","2.886","2.162","3052.714","32.300","270.113","2.420","","","41.340","","70.390"
"SLE","Africa","Sierra Leone","11/1/2022 12:00:00 AM","7754.000","0.000","0.286","126.000","0.000","0.000","901.028","0.000","0.033","14.641","0.000","0.000","","","","","","","","","","","8605723.000","104.700","19.100","2.538","1.285","1390.300","52.200","325.721","2.420","8.800","41.300","19.275","","54.700"
"BMU","North America","Bermuda","11/1/2022 12:00:00 AM","18340.000","0.000","0.000","148.000","0.000","0.000","285638.638","0.000","0.000","2305.045","0.000","0.000","","","","","","","","","","","64207.000","1308.820","","","","50669.315","","139.547","13.000","","","","","82.590"
"CHE","Europe","Switzerland","11/1/2022 12:00:00 AM","4255891.000","23869.000","3409.857","14070.000","5.000","2.143","486917.810","2730.860","390.123","1609.753","0.572","0.245","","","","","","","","","","","8740471.000","214.243","43.100","18.436","12.644","57410.166","","99.739","5.590","22.600","28.900","","","83.780"
"GRL","North America","Greenland","11/1/2022 12:00:00 AM","11971.000","0.000","0.000","21.000","0.000","0.000","211898.609","0.000","0.000","371.721","0.000","0.000","","","","","","","","","","","56494.000","0.137","","","","","","199.941","2.160","","","","","71.700"
"LSO","Africa","Lesotho","11/1/2022 12:00:00 AM","34490.000","0.000","0.000","706.000","0.000","0.000","14957.764","0.000","0.000","306.181","0.000","0.000","","","","","","","","","","","2305826.000","73.562","22.200","4.506","2.647","2851.153","59.600","405.126","3.940","0.400","53.900","2.117","","54.330"
"HRV","Europe","Croatia","11/1/2022 12:00:00 AM","1247199.000","252.000","317.714","17147.000","5.000","7.286","309450.940","62.525","78.830","4254.458","1.241","1.808","","","","","","","","","","11.110","4030361.000","73.726","44.000","19.724","13.053","22669.797","0.700","253.782","5.590","34.300","39.900","","","78.490"
"RUS","Europe","Russia","11/1/2022 12:00:00 AM","21129849.000","5191.000","6776.714","382372.000","70.000","75.857","146011.785","35.871","46.829","2642.272","0.484","0.524","","","","","","","","","","22.690","144713312.000","8.823","39.600","14.178","9.393","24765.954","0.100","431.297","6.180","23.400","58.300","","","72.580"
"UZB","Asia","Uzbekistan","11/1/2022 12:00:00 AM","244648.000","0.000","20.571","1637.000","0.000","0.000","7065.106","0.000","0.594","47.274","0.000","0.000","","","","","","","","","","","34627648.000","76.134","28.200","4.469","2.873","6253.104","","724.417","7.570","1.300","24.700","","","71.720"
"BFA","Africa","Burkina Faso","11/1/2022 12:00:00 AM","21631.000","0.000","0.000","387.000","0.000","0.000","954.010","0.000","0.000","17.068","0.000","0.000","","","","","","","","","","","22673764.000","70.151","17.600","2.409","1.358","1703.102","43.700","269.048","2.420","1.600","23.900","11.877","","61.580"
"ROU","Europe","Romania","11/1/2022 12:00:00 AM","3287394.000","659.000","434.857","67195.000","9.000","3.857","167218.518","33.521","22.120","3417.980","0.458","0.196","","","","","","","","","","","19659270.000","85.129","43.000","17.850","11.690","23313.199","5.700","370.946","9.740","22.900","37.100","","","76.050"
"BOL","South America","Bolivia","11/1/2022 12:00:00 AM","1109491.000","44.000","30.571","22239.000","0.000","0.000","90762.488","3.599","2.501","1819.273","0.000","0.000","","","","","","","","","","","12224114.000","10.202","25.400","6.704","4.393","6885.829","7.100","204.299","6.890","","","25.383","","71.510"
"ARG","South America","Argentina","11/1/2022 12:00:00 AM","9718875.000","","","129991.000","","","213553.193","","","2856.297","","","","","","","","","","","","","45510324.000","16.177","31.900","11.198","7.441","18933.907","0.600","191.032","5.500","16.200","27.700","","","76.670"
"TZA","Africa","Tanzania","11/1/2022 12:00:00 AM","40054.000","134.000","35.714","845.000","0.000","0.000","611.532","2.046","0.545","12.901","0.000","0.000","","","","","","","","","","","65497752.000","64.699","17.700","3.108","1.874","2683.304","49.100","217.288","5.750","3.300","26.700","47.953","","65.460"
"BLZ","North America","Belize","11/1/2022 12:00:00 AM","68957.000","14.000","2.000","687.000","0.000","0.000","170144.466","34.544","4.935","1695.103","0.000","0.000","","","","","","","","","","","405285.000","16.426","25.000","3.853","2.279","7824.362","","176.957","17.110","","","90.083","","74.620"
"SEN","Africa","Senegal","11/1/2022 12:00:00 AM","88679.000","0.000","0.000","1968.000","0.000","0.000","5121.084","0.000","0.000","113.649","0.000","0.000","","","","","","","","","","","17316452.000","82.328","18.700","3.008","1.796","2470.580","38.000","241.219","2.420","0.400","16.600","20.859","","67.940"
"BEL","Europe","Belgium","11/1/2022 12:00:00 AM","4612239.000","","","32902.000","","","395699.165","","","2822.771","","","","","","","","","","","","","11655923.000","375.564","41.800","18.571","12.849","42658.576","0.200","114.898","4.290","25.100","31.400","","","81.630"
"PRY","South America","Paraguay","11/1/2022 12:00:00 AM","717955.000","","","19601.000","0.000","0.429","105881.433","","","2890.685","0.000","0.063","","","","","","","","","","","6780745.000","17.144","26.500","6.378","3.833","8827.010","1.700","199.128","8.270","5.000","21.600","79.602","","74.250"
"SUR","South America","Suriname","11/1/2022 12:00:00 AM","81228.000","43.000","6.143","1392.000","2.000","0.286","131427.111","69.574","9.939","2252.260","3.236","0.462","","","","","","","","","","","618046.000","3.612","29.600","6.933","4.229","13767.119","","258.314","12.540","7.400","42.900","67.779","","71.680"
"CAF","Africa","Central African Republic","11/1/2022 12:00:00 AM","15260.000","0.000","4.429","113.000","0.000","0.000","2735.185","0.000","0.794","20.254","0.000","0.000","","","","","","","","","","","5579148.000","7.479","18.300","3.655","2.251","661.240","","435.727","6.100","","","16.603","","53.280"
"GNB","Africa","Guinea-Bissau","11/1/2022 12:00:00 AM","8848.000","0.000","0.000","176.000","0.000","0.000","4202.168","0.000","0.000","83.587","0.000","0.000","","","","","","","","","","","2105580.000","66.191","19.400","3.002","1.565","1548.675","67.100","382.474","2.420","","","6.403","","58.320"
"IND","Asia","India","11/1/2022 12:00:00 AM","44655828.000","1190.000","1437.143","530452.000","1375.000","210.143","31510.496","0.840","1.014","374.303","0.970","0.148","","","","","","","","","","","1417173120.000","450.419","28.200","5.989","3.414","6426.674","21.200","282.280","10.390","1.900","20.600","59.550","","69.660"
"COG","Africa","Congo","11/1/2022 12:00:00 AM","24837.000","0.000","0.000","386.000","0.000","0.000","4160.002","0.000","0.000","64.652","0.000","0.000","","","","","","","","","","","5970430.000","15.405","19.000","3.402","2.063","4881.406","37.000","344.094","7.200","1.700","52.300","47.964","","64.570"
"KEN","Africa","Kenya","11/1/2022 12:00:00 AM","339253.000","106.000","72.000","5678.000","0.000","0.000","6279.267","1.962","1.333","105.095","0.000","0.000","","","","","","","","","","","54027484.000","87.324","20.000","2.686","1.528","2993.028","36.800","218.637","2.920","1.200","20.400","24.651","","66.700"
"BES","North America","Bonaire Sint Eustatius and Saba","11/1/2022 12:00:00 AM","11450.000","0.000","3.286","38.000","0.000","0.000","423258.909","0.000","121.459","1404.702","0.000","0.000","","","","","","","","","","","27052.000","","","","","","","","","","","","","77.790"
"CRI","North America","Costa Rica","11/1/2022 12:00:00 AM","1135713.000","2617.000","373.857","8999.000","9.000","1.286","219214.235","505.131","72.162","1736.978","1.737","0.248","","","","","","","","","","","5180836.000","96.079","33.600","9.468","5.694","15524.995","1.300","137.973","8.780","6.400","17.400","83.841","","80.280"
"TCA","North America","Turks and Caicos Islands","11/1/2022 12:00:00 AM","6429.000","0.000","0.000","36.000","0.000","0.000","140598.347","0.000","0.000","787.298","0.000","0.000","","","","","","","","","","","45726.000","37.312","","","","","","","","","","","","80.220"
"ARM","Asia","Armenia","11/1/2022 12:00:00 AM","445242.000","","","8709.000","0.000","0.429","160131.805","","","3132.202","0.000","0.154","","","","","","","","","","","2780472.000","102.931","35.700","11.232","7.571","8787.580","1.800","341.010","7.110","1.500","52.100","94.043","","75.090"
"BLR","Europe","Belarus","11/1/2022 12:00:00 AM","994037.000","0.000","0.000","7118.000","0.000","0.000","104251.871","0.000","0.000","746.516","0.000","0.000","","","","","","","","","","","9534956.000","46.858","40.300","14.799","9.788","17167.967","","443.129","5.180","10.500","46.100","","","74.790"
"SYC","Africa","Seychelles","11/1/2022 12:00:00 AM","49035.000","0.000","0.000","171.000","0.000","0.000","457693.564","0.000","0.000","1596.117","0.000","0.000","","","","","","","","","","","107135.000","208.354","36.200","8.606","5.586","26382.287","1.100","242.648","10.550","7.100","35.700","","","73.400"
"MDA","Europe","Moldova","11/1/2022 12:00:00 AM","593816.000","570.000","81.429","11894.000","7.000","1.000","181429.047","174.153","24.879","3633.983","2.139","0.306","","","","","","","","","","","3272993.000","123.655","37.600","10.864","6.955","5189.972","0.200","408.502","5.720","5.900","44.600","86.979","","71.900"
"MLI","Africa","Mali","11/1/2022 12:00:00 AM","32735.000","2.000","1.857","742.000","0.000","0.000","1448.862","0.089","0.082","32.841","0.000","0.000","","","","","","","","","","","22593598.000","15.196","16.400","2.519","1.486","2014.306","","268.024","2.420","1.600","23.000","52.232","","59.310"
"NIC","North America","Nicaragua","11/1/2022 12:00:00 AM","15166.000","0.000","3.000","245.000","0.000","0.000","2182.662","0.000","0.432","35.260","0.000","0.000","","","","","","","","","","","6948395.000","51.667","27.300","5.445","3.519","5321.444","3.200","137.016","11.470","","","","","74.480"
"OMN","Asia","Oman","11/1/2022 12:00:00 AM","398775.000","0.000","0.000","4628.000","0.000","0.000","87139.174","0.000","0.000","1011.297","0.000","0.000","","","","","","","","","","0.000","4576300.000","14.980","30.700","2.355","1.530","37960.709","","266.342","12.610","0.500","15.600","97.400","","77.860"
"CPV","Africa","Cape Verde","11/1/2022 12:00:00 AM","62397.000","0.000","0.000","410.000","0.000","0.000","105193.859","0.000","0.000","691.211","0.000","0.000","","","","","","","","","","","593162.000","135.580","25.700","4.460","3.437","6222.554","","182.219","2.420","2.100","16.500","","","72.980"
"MEX","North America","Mexico","11/1/2022 12:00:00 AM","7110993.000","","","330392.000","","","55770.692","","","2591.226","","","","","","","","","","","","","127504120.000","66.444","29.300","6.857","4.321","17336.469","2.500","152.783","13.060","6.900","21.400","87.847","","75.050"
"AFG","Asia","Afghanistan","11/1/2022 12:00:00 AM","203167.000","104.000","117.143","7823.000","1.000","0.429","4939.778","2.529","2.848","190.207","0.024","0.010","","","","","","","","","","","41128772.000","54.422","18.600","2.581","1.337","1803.987","","597.029","9.590","","","37.746","","64.830"
"UGA","Africa","Uganda","11/1/2022 12:00:00 AM","169473.000","0.000","11.000","3630.000","0.000","0.000","3586.761","0.000","0.233","76.826","0.000","0.000","","","","","","","","","","","47249588.000","213.759","16.400","2.168","1.308","1697.707","41.600","213.333","2.500","3.400","16.700","21.222","","63.370"
"ERI","Africa","Eritrea","11/1/2022 12:00:00 AM","10189.000","0.000","0.286","103.000","0.000","0.000","2765.713","0.000","0.078","27.958","0.000","0.000","","","","","","","","","","","3684041.000","44.304","19.300","3.607","2.171","1510.459","","311.110","6.050","0.200","11.400","","","66.320"
"DZA","Africa","Algeria","11/1/2022 12:00:00 AM","270839.000","1.000","5.571","6881.000","0.000","0.000","6031.615","0.022","0.124","153.241","0.000","0.000","","","","","","","","","","","44903228.000","17.348","29.100","6.211","3.857","13913.839","0.500","278.364","6.730","0.700","30.400","83.741","","76.880"
